customer_id,address_id,country_code,address_match_key,address_type_code,mail_indicator,carrier_route,address_ncoa_date,address_1,address_2,address_3,address_4,address_5,address_6,post_code,date_last_modified,address_error,address_longitude,address_latitude,timestamp,create_store_no,modify_store_no,create_user_id,create_date,modify_user_id,create_source_id,create_comment,modify_source_id,modify_comment,posted_date,old_customer_id,temp_old_cust_no
3205,2,CAN,787019229    MAIL,BILL,0,C3080,19-08-2021,2280 Leisure Ln,Apt 382,Austin,TX,West Tower,Mezzanine,78701-1098,19-08-2021 00:00,R913,-118.84033,40.394405,0000000023259F8B,9451,9422,2000,01-09-2013 00:00,2000,4,System migration,2,Verified,19-08-2021 00:00,OLD425921,6186061
3206,1,ITA,761018341    BILL,BILL,0,C3522,07-08-2018,6216 Salido Ave,#939,Fort Worth,TX,North Wing,Floor 3,76101-1934,07-08-2018 00:00,VERIFIED,-68.901796,35.964604,000000002F90A008,2,9422,2000,10-12-2013 00:00,1000,4,Address verification,1,NCOA update,07-08-2018 00:00,OLD421961,4613298
3206,2,ITA,130684869    SHIP,SHIP,0,C7565,04-09-2015,4301 Oak Ave,#645,Freeville,NY,Building B,Ground Floor,13068-1074,04-09-2015 00:00,VERIFIED,-74.953225,40.549591,00000000390110A1,9330,5011,2000,22-06-2012 00:00,1000,2,Customer update,0,Manual correction,04-09-2015 00:00,OLD897818,4548005
3207,1,USA,430043335    SHIP,SHIP,1,R410,18-06-2023,1635 Market St,Unit 26,Columbus,OH,Building A,Ground Floor,43004-8123,18-06-2023 00:00,VALID,-102.853196,30.875459,000000000B77E30D,9422,2,3000,21-08-2013 00:00,-2,2,Address verification,0,System update,18-06-2023 00:00,OLD763510,7377186
3207,2,FRA,761011465    BILL,WORK,0,C3996,11-10-2018,2671 Hill St,#109,Fort Worth,TX,Building B,Mezzanine,76101-8260,11-10-2018 00:00,R913,-90.382322,37.117988,00000000007C688E,5011,1,-2,23-02-2012 00:00,-2,3,Data import,1,Verified,11-10-2018 00:00,OLD507995,9420381
3208,1,ITA,770013699    HOME,MAIL,1,R690,06-09-2014,5403 Oak Ave,Unit 27,Houston,TX,Building B,Floor 3,77001-6957,06-09-2014 00:00,R915,-80.752593,41.334936,00000000209BD69C,5011,9330,-2,04-02-2012 00:00,3000,3,System migration,3,System update,06-09-2014 00:00,OLD257220,9814210
3209,1,AUS,752013123    BILL,HOME,0,R745,05-09-2015,3963 Oak Ave,Unit 42,Dallas,TX,South Wing,Floor 1,75201-8835,05-09-2015 00:00,R914,-88.17261,28.330538,000000000EF3DCDE,9330,9588,2000,24-03-2013 00:00,3000,2,Customer update,3,System update,05-09-2015 00:00,OLD897542,8547557
3210,1,USA,190194969    MAIL,WORK,1,C1144,06-06-2023,956 Elm St,Unit 34,Philadelphia,PA,Building B,Floor 3,19019-1149,06-06-2023 00:00,VERIFIED,-97.757974,27.069956,0000000011B984F5,9588,9451,1000,22-05-2012 00:00,3000,1,Customer update,0,Manual correction,06-06-2023 00:00,OLD123174,7643915
3210,2,FRA,321592312    HOME,BILL,1,C4627,16-03-2022,3002 Oak Ave,Apt 892,Lady Lake,FL,South Wing,Ground Floor,32159-6920,16-03-2022 00:00,R914,-76.712473,47.669441,0000000033C788C8,9451,9422,-2,01-12-2013 00:00,3000,1,Customer update,2,System update,16-03-2022 00:00,OLD509638,2536682
3211,1,AUS,921014414    SHIP,BILL,0,R446,26-08-2022,4967 Oak Ave,Unit 27,San Diego,CA,North Wing,Floor 1,92101-3588,26-08-2022 00:00,VALID,-108.547804,46.130211,0000000008831581,5011,9851,3000,23-08-2014 00:00,2000,2,Data import,0,Verified,26-08-2022 00:00,OLD673207,7499309
3211,2,FRA,321594538    SHIP,SHIP,1,R441,05-08-2025,4716 Park Ln,#597,Lady Lake,FL,Building B,Floor 2,32159-4076,05-08-2025 00:00,VALID,-101.914262,25.727553,0000000035D5F74F,9851,2,2000,02-08-2014 00:00,-2,2,Initial load,1,NCOA update,05-08-2025 00:00,OLD319157,8260200
3212,1,MEX,130689497    BILL,WORK,0,C6796,16-10-2014,1174 Church Rd,#893,Freeville,NY,North Wing,Mezzanine,13068-3720,16-10-2014 00:00,R915,-106.260732,45.718395,0000000016BFBA09,9588,9330,-2,14-04-2012 00:00,-2,3,Address verification,3,Verified,16-10-2014 00:00,OLD262061,6412204
3213,1,DEU,787013860    MAIL,OTHER,1,C7513,17-04-2019,1711 Elm St,Unit 50,Austin,TX,South Wing,Floor 1,78701-1101,17-04-2019 00:00,VERIFIED,-116.113675,33.970298,0000000017D45387,9330,1,-1,02-03-2013 00:00,3000,3,Data import,3,Verified,17-04-2019 00:00,OLD212724,5280806
3213,2,CAN,321598869    MAIL,OTHER,1,R539,09-03-2024,5962 Church Rd,Unit 17,Lady Lake,FL,East Tower,Floor 1,32159-6692,09-03-2024 00:00,R915,-118.870693,44.864215,0000000000C5A446,9330,5011,1000,12-08-2012 00:00,-1,3,Initial load,0,NCOA update,09-03-2024 00:00,OLD118083,1954939
3214,1,FRA,787015512    WORK,HOME,1,R550,12-11-2024,4258 Pine Ave,Suite 435,Austin,TX,South Wing,Ground Floor,78701-4407,12-11-2024 00:00,R913,-87.584697,28.730339,00000000357CE359,9330,9588,-1,26-02-2014 00:00,3000,4,Initial load,3,Manual correction,12-11-2024 00:00,OLD852065,3777454
3215,1,ITA,282016230    MAIL,OTHER,1,C3750,17-09-2025,1137 Oak Ave,#30,Charlotte,NC,North Wing,Floor 2,28201-5755,17-09-2025 00:00,VERIFIED,-67.197894,43.524362,0000000000DC7A45,9588,2,2000,30-03-2013 00:00,1000,4,Address verification,2,Updated by customer,17-09-2025 00:00,OLD883461,4895047
3216,1,GBR,900011737    BILL,BILL,0,R661,18-06-2014,5728 Church Rd,Apt 857,Los Angeles,CA,West Tower,Ground Floor,90001-6240,18-06-2014 00:00,R913,-107.915273,46.063104,000000001FD2FB62,9851,1,1000,19-10-2013 00:00,2000,1,Data import,3,Verified,18-06-2014 00:00,OLD677873,1050281
3217,1,JPN,321594169    HOME,WORK,1,R226,03-05-2016,9348 Park Ln,Suite 483,Lady Lake,FL,West Tower,Floor 1,32159-1373,03-05-2016 00:00,R915,-80.197914,49.732383,000000000ADE7F1B,9588,9422,3000,28-09-2012 00:00,1000,2,Customer update,3,Manual correction,03-05-2016 00:00,OLD149004,4422881
3217,2,GBR,951015493    BILL,OTHER,0,R393,08-11-2018,3568 Market St,Suite 568,San Jose,CA,Building B,Floor 2,95101-9289,08-11-2018 00:00,R915,-73.445071,26.401486,0000000027DCB560,5011,9588,-2,08-04-2014 00:00,1000,2,System migration,3,Verified,08-11-2018 00:00,OLD384313,2718265
3218,1,ESP,761012016    WORK,MAIL,1,R102,27-09-2021,9410 Park Ln,Apt 127,Fort Worth,TX,East Tower,Floor 3,76101-7978,27-09-2021 00:00,R913,-85.711764,40.27369,000000003A4436BA,2,5011,-1,19-07-2013 00:00,2000,2,Initial load,2,Updated by customer,27-09-2021 00:00,OLD731717,4690651
3218,2,ITA,782012338    BILL,HOME,0,R803,11-04-2024,1342 Pine Ave,Apt 795,San Antonio,TX,East Tower,Floor 1,78201-8635,11-04-2024 00:00,VERIFIED,-68.759041,29.528947,00000000338CDCDB,9588,9851,1000,04-02-2014 00:00,3000,4,System migration,2,Verified,11-04-2024 00:00,OLD486308,2094810
3219,1,ITA,782016911    MAIL,HOME,0,C6805,13-01-2021,1606 Leisure Ln,#174,San Antonio,TX,South Wing,Floor 3,78201-6779,13-01-2021 00:00,VALID,-78.021863,35.348371,000000003740B756,1,5011,-2,28-08-2014 00:00,-1,2,System migration,0,System update,13-01-2021 00:00,OLD991859,6830941
3220,1,JPN,130682015    SHIP,WORK,1,R546,09-03-2019,415 Leisure Ln,Unit 15,Freeville,NY,North Wing,Ground Floor,13068-6856,09-03-2019 00:00,VERIFIED,-83.44029,41.359918,0000000002E6114E,1,9588,-2,26-12-2013 00:00,1000,1,System migration,3,Verified,09-03-2019 00:00,OLD218423,8437852
3220,2,GBR,752017347    WORK,MAIL,1,C7147,06-07-2015,7332 Washington Ave,Suite 358,Dallas,TX,North Wing,Floor 1,75201-5304,06-07-2015 00:00,R914,-104.649283,28.030503,0000000027510621,2,9451,3000,30-11-2013 00:00,2000,3,Data import,3,Manual correction,06-07-2015 00:00,OLD229718,8907207
3221,1,MEX,282015082    SHIP,BILL,0,R112,20-06-2018,7328 Cedar Rd,Unit 14,Charlotte,NC,North Wing,Mezzanine,28201-2438,20-06-2018 00:00,R913,-119.535248,48.15942,000000000061BC34,5011,9588,1000,23-07-2013 00:00,2000,3,Data import,2,Manual correction,20-06-2018 00:00,OLD236244,2862532
3221,2,DEU,130688143    BILL,HOME,1,C7483,08-11-2012,6710 Salido Ave,Suite 103,Freeville,NY,North Wing,Ground Floor,13068-1908,08-11-2012 00:00,R915,-112.431659,40.200839,000000000915E51C,9422,5011,2000,22-01-2012 00:00,-1,2,Customer update,1,Updated by customer,08-11-2012 00:00,OLD681678,6526117
3222,1,JPN,321595918    HOME,OTHER,0,R202,18-04-2020,3614 Elm St,Suite 817,Lady Lake,FL,North Wing,Mezzanine,32159-1381,18-04-2020 00:00,VALID,-106.875983,34.98584,000000001DEE34D1,5011,9422,1000,25-11-2012 00:00,3000,3,Initial load,1,System update,18-04-2020 00:00,OLD811958,6621857
3222,2,DEU,850019539    WORK,MAIL,1,C9412,14-09-2016,9985 Maple Dr,Apt 299,Phoenix,AZ,Building B,Mezzanine,85001-9846,14-09-2016 00:00,R915,-81.552407,37.032913,000000002B47BBE7,9330,1,2000,26-12-2012 00:00,3000,1,System migration,1,NCOA update,14-09-2016 00:00,OLD225993,2250484
3223,1,USA,320993490    BILL,WORK,0,R176,14-07-2023,5969 Leisure Ln,Unit 43,Jacksonville,FL,Building B,Floor 3,32099-2908,14-07-2023 00:00,R913,-101.119519,34.89242,000000002DA31ECC,9330,9330,-1,12-05-2014 00:00,3000,2,Data import,0,System update,14-07-2023 00:00,OLD409740,8174796
3223,2,CAN,951018166    MAIL,MAIL,1,C2226,23-03-2016,287 Market St,Unit 45,San Jose,CA,West Tower,Ground Floor,95101-2181,23-03-2016 00:00,R915,-83.022445,32.961623,00000000055B8108,9451,1,2000,25-05-2014 00:00,1000,3,System migration,3,Verified,23-03-2016 00:00,OLD653274,7924810
3224,1,DEU,190196747    MAIL,BILL,0,R936,29-12-2022,9462 Cedar Rd,Apt 959,Philadelphia,PA,West Tower,Floor 1,19019-7727,29-12-2022 00:00,VALID,-122.468772,34.064176,0000000014589DBD,9851,9851,-1,27-12-2013 00:00,1000,1,Address verification,3,NCOA update,29-12-2022 00:00,OLD297580,3708286
3224,2,ESP,900017898    BILL,OTHER,1,R635,26-11-2012,8709 Church Rd,Suite 193,Los Angeles,CA,East Tower,Floor 1,90001-3542,26-11-2012 00:00,R915,-123.83063,36.38242,000000000920D9CF,5011,2,-1,28-10-2012 00:00,1000,4,System migration,2,NCOA update,26-11-2012 00:00,OLD198394,4248350
3225,1,ESP,752018397    WORK,BILL,0,C2563,19-01-2025,1066 Salido Ave,Apt 723,Dallas,TX,Building B,Ground Floor,75201-1504,19-01-2025 00:00,R913,-65.733098,36.408464,0000000015983BD1,2,9588,-1,21-07-2012 00:00,-2,2,Customer update,2,Updated by customer,19-01-2025 00:00,OLD497274,5361287
3225,2,GBR,320995833    BILL,BILL,0,R333,19-10-2017,4931 Church Rd,Suite 530,Jacksonville,FL,East Tower,Ground Floor,32099-1862,19-10-2017 00:00,R915,-98.79114,33.395628,000000002D124BD3,9330,1,1000,09-04-2012 00:00,-2,1,System migration,3,System update,19-10-2017 00:00,OLD686493,6251086
3226,1,USA,782012749    MAIL,SHIP,1,R964,18-01-2018,876 Lake Dr,#320,San Antonio,TX,North Wing,Mezzanine,78201-1082,18-01-2018 00:00,VERIFIED,-84.244621,33.753431,0000000029734B4E,1,9451,3000,18-07-2013 00:00,3000,1,Customer update,0,System update,18-01-2018 00:00,OLD779687,3588597
3227,1,MEX,850012999    MAIL,HOME,0,R442,13-11-2025,4828 Park Ln,Unit 38,Phoenix,AZ,West Tower,Mezzanine,85001-9369,13-11-2025 00:00,VERIFIED,-115.603062,42.478829,00000000179B1D20,9330,9588,2000,07-03-2013 00:00,-1,3,Data import,0,Verified,13-11-2025 00:00,OLD900856,8950111
3228,1,ITA,430044748    WORK,WORK,0,C4462,06-02-2025,5851 Maple Dr,Suite 905,Columbus,OH,Building A,Ground Floor,43004-5515,06-02-2025 00:00,R914,-76.573326,46.369801,000000001C0A5DB2,9451,9588,-2,28-02-2014 00:00,2000,3,Data import,2,NCOA update,06-02-2025 00:00,OLD907616,8023670
3228,2,JPN,752015676    BILL,MAIL,0,C6208,27-09-2019,6867 Salido Ave,Apt 156,Dallas,TX,Building B,Floor 1,75201-1911,27-09-2019 00:00,VERIFIED,-70.626558,33.731527,000000001EA8BAC2,9451,5011,3000,05-06-2012 00:00,-2,1,Initial load,1,Updated by customer,27-09-2019 00:00,OLD193960,9848698
3229,1,CAN,770013570    HOME,WORK,1,R972,23-10-2020,6199 Broadway,#256,Houston,TX,Building B,Mezzanine,77001-8354,23-10-2020 00:00,R915,-93.275965,36.892703,000000001B5E7584,9588,9851,-1,20-02-2013 00:00,3000,2,Customer update,2,Updated by customer,23-10-2020 00:00,OLD518788,5913104
3229,2,MEX,430046418    HOME,WORK,0,R513,09-02-2019,2613 Broadway,#361,Columbus,OH,East Tower,Floor 2,43004-5651,09-02-2019 00:00,R915,-72.319837,44.667739,00000000082E0AEB,2,9851,-1,13-05-2014 00:00,2000,3,System migration,3,Verified,09-02-2019 00:00,OLD829215,6037496
3230,1,CAN,921013517    WORK,BILL,0,C6018,26-09-2023,192 Maple Dr,#874,San Diego,CA,Building A,Mezzanine,92101-2373,26-09-2023 00:00,R915,-113.168559,45.226877,0000000026E619B8,9330,2,1000,20-05-2012 00:00,-2,3,Customer update,1,System update,26-09-2023 00:00,OLD789531,3778131
3230,2,GBR,752013508    MAIL,WORK,0,C4373,18-10-2014,3034 Elm St,Suite 252,Dallas,TX,Building A,Ground Floor,75201-5747,18-10-2014 00:00,R913,-114.873131,47.136401,00000000016068D7,9422,9422,2000,23-09-2014 00:00,-1,3,Customer update,1,Manual correction,18-10-2014 00:00,OLD331107,2053689
3231,1,ESP,320992875    SHIP,WORK,0,R691,16-01-2025,7380 Oak Ave,#997,Jacksonville,FL,South Wing,Floor 3,32099-7089,16-01-2025 00:00,VERIFIED,-69.568185,37.904094,0000000020C6145C,9851,9330,2000,22-07-2014 00:00,1000,2,Address verification,0,Manual correction,16-01-2025 00:00,OLD162760,2705329
3232,1,USA,900012212    SHIP,WORK,0,C4396,26-08-2020,995 Washington Ave,Suite 778,Los Angeles,CA,West Tower,Floor 3,90001-7988,26-08-2020 00:00,VERIFIED,-120.272946,48.679649,0000000026FD42D8,9588,9330,1000,06-04-2014 00:00,-1,2,Initial load,1,Updated by customer,26-08-2020 00:00,OLD680060,7759236
3232,2,DEU,787014065    HOME,MAIL,1,C5160,10-07-2015,2073 Maple Dr,Unit 37,Austin,TX,East Tower,Floor 3,78701-7096,10-07-2015 00:00,VERIFIED,-68.90908,37.546346,00000000042EA3EC,9451,9851,-2,27-09-2014 00:00,1000,3,Initial load,1,Manual correction,10-07-2015 00:00,OLD538174,9307699
3233,1,AUS,606012065    WORK,SHIP,1,C5137,03-06-2019,6080 Broadway,#627,Chicago,IL,West Tower,Floor 2,60601-9491,03-06-2019 00:00,VERIFIED,-114.077514,37.181891,00000000086C2EDB,9588,1,-2,31-08-2012 00:00,-1,1,Customer update,2,NCOA update,03-06-2019 00:00,OLD628746,7115549
3233,2,JPN,190196107    SHIP,BILL,0,R954,28-11-2023,3146 Pine Ave,Unit 13,Philadelphia,PA,Building A,Floor 3,19019-8619,28-11-2023 00:00,R913,-68.055638,29.745123,00000000107004F4,5011,2,1000,12-09-2012 00:00,-1,4,Data import,2,System update,28-11-2023 00:00,OLD244445,7428153
3234,1,ESP,321598580    SHIP,MAIL,1,C7351,13-11-2020,2273 Maple Dr,#819,Lady Lake,FL,North Wing,Floor 3,32159-5054,13-11-2020 00:00,VALID,-86.38261,32.831864,000000002D7B81B8,9422,2,1000,14-07-2013 00:00,3000,4,Customer update,0,Updated by customer,13-11-2020 00:00,OLD999702,3801451
3235,1,ITA,282016707    HOME,OTHER,1,R845,09-12-2019,9211 Pine Ave,Unit 26,Charlotte,NC,Building B,Floor 1,28201-7402,09-12-2019 00:00,VERIFIED,-100.289075,27.722941,000000000A53DDA3,9851,9588,2000,17-05-2012 00:00,-1,3,Initial load,3,Verified,09-12-2019 00:00,OLD141180,6665119
3236,1,AUS,900016883    WORK,OTHER,1,R264,06-07-2025,6051 Oak Ave,Apt 504,Los Angeles,CA,Building B,Floor 1,90001-4244,06-07-2025 00:00,VALID,-122.81105,32.732373,000000000FEBC85A,1,2,-2,12-12-2012 00:00,1000,1,Customer update,3,Updated by customer,06-07-2025 00:00,OLD414204,3696825
3237,1,ITA,752017338    SHIP,WORK,1,C1477,23-10-2024,9059 Lake Dr,Suite 216,Dallas,TX,North Wing,Mezzanine,75201-3351,23-10-2024 00:00,VERIFIED,-124.624362,48.336146,0000000013BE2C2C,9851,9451,1000,30-12-2013 00:00,-1,4,Address verification,3,Verified,23-10-2024 00:00,OLD554405,8893344
3237,2,FRA,787019956    BILL,HOME,0,C5331,19-11-2015,410 Leisure Ln,Apt 229,Austin,TX,West Tower,Floor 1,78701-5280,19-11-2015 00:00,R915,-70.567657,36.17486,0000000031D89435,2,1,2000,19-08-2012 00:00,1000,3,Initial load,1,Verified,19-11-2015 00:00,OLD324763,7640029
3238,1,FRA,761017358    BILL,OTHER,1,C4532,28-11-2021,1048 Park Ln,Suite 365,Fort Worth,TX,North Wing,Mezzanine,76101-2897,28-11-2021 00:00,VERIFIED,-105.639459,33.255377,000000001CEC6148,2,9451,-1,08-05-2014 00:00,-1,3,System migration,1,Updated by customer,28-11-2021 00:00,OLD698780,2623312
3239,1,USA,951017391    WORK,SHIP,0,R893,22-10-2018,3958 Elm St,Suite 157,San Jose,CA,East Tower,Ground Floor,95101-5416,22-10-2018 00:00,R915,-92.036279,35.125395,0000000028E51224,1,9588,1000,15-07-2012 00:00,2000,3,Address verification,1,Manual correction,22-10-2018 00:00,OLD477179,7747900
3239,2,FRA,951012661    MAIL,WORK,0,C6365,14-07-2014,9322 Church Rd,Suite 473,San Jose,CA,West Tower,Ground Floor,95101-8996,14-07-2014 00:00,R915,-86.051942,44.184077,0000000007521FBF,9451,2,-1,05-10-2012 00:00,3000,3,System migration,0,NCOA update,14-07-2014 00:00,OLD764100,9880622
3240,1,MEX,752013470    HOME,HOME,1,C1084,10-08-2022,4337 Washington Ave,Apt 325,Dallas,TX,West Tower,Mezzanine,75201-5681,10-08-2022 00:00,R914,-105.40273,27.399763,000000003952D87D,9851,9330,-1,02-01-2012 00:00,-1,3,System migration,1,Verified,10-08-2022 00:00,OLD144258,8749746
3241,1,ESP,331012306    MAIL,HOME,1,C2475,01-12-2025,7850 Park Ln,Unit 22,Miami,FL,South Wing,Mezzanine,33101-9375,01-12-2025 00:00,VALID,-114.900694,26.778979,000000003085F249,2,9422,1000,01-12-2012 00:00,1000,1,Initial load,0,System update,01-12-2025 00:00,OLD392250,4343398
3242,1,ESP,761013004    WORK,SHIP,0,C8039,03-02-2024,4050 Hill St,Suite 314,Fort Worth,TX,East Tower,Floor 1,76101-1448,03-02-2024 00:00,VERIFIED,-78.002836,26.95079,0000000013FCB15C,9451,9330,3000,27-07-2014 00:00,2000,2,Data import,3,Verified,03-02-2024 00:00,OLD380943,4811121
3243,1,MEX,321593092    HOME,BILL,1,C8163,23-10-2023,1113 Hill St,Apt 203,Lady Lake,FL,West Tower,Floor 1,32159-8942,23-10-2023 00:00,VERIFIED,-82.829036,47.155809,000000001D1F19FA,9851,9851,2000,23-10-2012 00:00,-1,2,System migration,0,Manual correction,23-10-2023 00:00,OLD656725,9064140
3244,1,ESP,331016682    HOME,SHIP,1,C4902,07-04-2019,4513 Market St,Suite 840,Miami,FL,Building B,Floor 2,33101-8259,07-04-2019 00:00,R915,-87.920345,42.392027,0000000009BCA2BE,1,1,2000,31-10-2012 00:00,2000,2,Customer update,1,Manual correction,07-04-2019 00:00,OLD482845,8665847
3245,1,USA,282017774    MAIL,MAIL,0,R232,21-02-2022,9824 Church Rd,#581,Charlotte,NC,Building A,Floor 3,28201-3224,21-02-2022 00:00,R915,-77.455565,27.581258,0000000025D1974B,2,9588,2000,21-12-2013 00:00,2000,3,Data import,0,Updated by customer,21-02-2022 00:00,OLD244756,1665858
3246,1,AUS,282017022    MAIL,HOME,0,C9871,09-12-2024,4333 Church Rd,#182,Charlotte,NC,West Tower,Floor 3,28201-2585,09-12-2024 00:00,R914,-73.263551,38.323011,00000000272BC396,1,9588,-2,07-10-2012 00:00,-1,2,Customer update,0,Manual correction,09-12-2024 00:00,OLD453105,9573701
3246,2,ITA,900012040    HOME,OTHER,1,C1900,14-09-2024,5878 Pine Ave,Apt 822,Los Angeles,CA,Building B,Floor 2,90001-1055,14-09-2024 00:00,VERIFIED,-92.37516,26.615387,00000000030A5173,9851,9451,1000,05-01-2014 00:00,3000,4,System migration,2,Manual correction,14-09-2024 00:00,OLD427847,3510819
3247,1,GBR,282019051    WORK,MAIL,1,R659,03-12-2014,9927 Cedar Rd,Suite 626,Charlotte,NC,North Wing,Floor 2,28201-9645,03-12-2014 00:00,R914,-66.046882,37.89188,000000000C71F4ED,2,9422,3000,27-05-2014 00:00,2000,3,Customer update,2,Verified,03-12-2014 00:00,OLD259334,9558535
3248,1,ESP,100017106    MAIL,WORK,1,C4569,23-12-2022,1871 Pine Ave,Apt 538,New York,NY,South Wing,Floor 1,10001-4852,23-12-2022 00:00,R913,-95.147637,47.906775,0000000030C1CDE6,9851,5011,-2,13-01-2014 00:00,1000,1,Customer update,0,Updated by customer,23-12-2022 00:00,OLD375227,4989006
3248,2,JPN,752014881    WORK,MAIL,1,C1583,22-07-2014,1208 Pine Ave,#152,Dallas,TX,Building B,Floor 1,75201-9242,22-07-2014 00:00,VERIFIED,-70.258252,48.316856,00000000376F4212,9422,2,-2,05-06-2014 00:00,-1,3,Initial load,1,System update,22-07-2014 00:00,OLD367781,5956940
3249,1,FRA,761013281    HOME,WORK,0,R494,01-03-2014,4471 Broadway,#851,Fort Worth,TX,Building B,Mezzanine,76101-4399,01-03-2014 00:00,VERIFIED,-81.660405,40.325261,0000000039C93FF7,5011,2,1000,18-07-2012 00:00,3000,3,System migration,2,System update,01-03-2014 00:00,OLD841131,1619242
3249,2,CAN,782015429    SHIP,SHIP,0,R733,21-01-2016,5140 Park Ln,Unit 4,San Antonio,TX,Building A,Floor 2,78201-1794,21-01-2016 00:00,R915,-70.383923,40.875024,000000000E4E83E3,9851,9422,-1,01-10-2013 00:00,-2,2,Data import,0,Manual correction,21-01-2016 00:00,OLD703506,7498823
3250,1,JPN,900014524    BILL,BILL,0,R194,31-12-2024,455 Pine Ave,Apt 977,Los Angeles,CA,North Wing,Floor 2,90001-9236,31-12-2024 00:00,R913,-93.424224,41.939032,000000002871BB31,9851,9851,3000,18-12-2012 00:00,2000,1,Initial load,1,System update,31-12-2024 00:00,OLD190818,6039400
3250,2,GBR,331015897    SHIP,WORK,0,R237,08-10-2019,1359 Oak Ave,Apt 769,Miami,FL,Building A,Mezzanine,33101-5448,08-10-2019 00:00,R914,-91.08204,27.970428,000000002C413AFE,2,1,-2,18-02-2013 00:00,1000,4,Initial load,2,Verified,08-10-2019 00:00,OLD800418,2625893
3251,1,CAN,770013354    WORK,BILL,1,R367,09-07-2025,7724 Hill St,Unit 28,Houston,TX,South Wing,Ground Floor,77001-6228,09-07-2025 00:00,VALID,-121.099065,38.219281,0000000020D05136,9451,2,-1,15-04-2012 00:00,-1,3,Address verification,3,NCOA update,09-07-2025 00:00,OLD897067,4980044
3251,2,JPN,282013899    WORK,SHIP,1,R526,19-02-2020,1246 Hill St,Unit 44,Charlotte,NC,East Tower,Floor 3,28201-6950,19-02-2020 00:00,R915,-72.942214,30.669543,00000000108771B8,9588,9588,-1,05-09-2014 00:00,-2,3,System migration,1,NCOA update,19-02-2020 00:00,OLD592811,3242473
3252,1,DEU,282014065    MAIL,BILL,0,R870,05-03-2021,2898 Pine Ave,Apt 876,Charlotte,NC,Building A,Floor 3,28201-6587,05-03-2021 00:00,R913,-105.708626,43.294617,000000001992744D,9422,1,1000,22-03-2012 00:00,3000,2,System migration,2,Updated by customer,05-03-2021 00:00,OLD677500,4624458
3252,2,CAN,320991379    WORK,HOME,1,R423,09-09-2024,7272 Hill St,Suite 532,Jacksonville,FL,Building B,Floor 1,32099-2657,09-09-2024 00:00,R913,-83.196815,49.722458,000000002C00671E,5011,9330,-2,13-02-2014 00:00,-1,4,Customer update,2,Updated by customer,09-09-2024 00:00,OLD154072,3128961
3253,1,ESP,850014313    SHIP,OTHER,1,R640,28-02-2019,1221 Main St,Unit 34,Phoenix,AZ,North Wing,Floor 2,85001-1853,28-02-2019 00:00,R914,-89.057495,43.319466,0000000010B0A98E,9330,5011,1000,06-06-2013 00:00,1000,2,Data import,2,NCOA update,28-02-2019 00:00,OLD780932,6255915
3253,2,JPN,430041499    MAIL,MAIL,1,C6636,07-01-2024,3781 Washington Ave,Suite 466,Columbus,OH,North Wing,Floor 2,43004-7675,07-01-2024 00:00,VALID,-111.492838,33.857479,00000000247AE18C,1,9422,1000,18-09-2014 00:00,2000,1,Data import,2,NCOA update,07-01-2024 00:00,OLD558701,3793652
3254,1,CAN,782013854    HOME,MAIL,1,R454,02-05-2015,6031 Salido Ave,Apt 719,San Antonio,TX,Building A,Mezzanine,78201-9839,02-05-2015 00:00,VERIFIED,-73.778782,34.456609,0000000029BE7327,9588,9451,3000,27-10-2013 00:00,1000,4,Initial load,1,Verified,02-05-2015 00:00,OLD170864,4724645
