customer_id,language_code,alpha_key,phonetic_key,customer_no,title,first_name,last_name,gender,marital_status,next_address_id,distribution_status,landmark_date_a,landmark_date_b,segmentation_value_a,segmentation_value_b,segmentation_value_c,segmentation_value_d,segmentation_code_a,segmentation_code_b,segmentation_code_c,segmentation_code_d,segmentation_flag_a,segmentation_flag_b,segmentation_flag_c,segmentation_flag_d,segmentation_flag_e,segmentation_flag_f,status,salutation,head_of_household_flag,timestamp,original_division_id,company_name,job_title,birth_date,birth_day,is_complete,complete_date,complete_modify_date,system_modify_date
2260,POR,MOOR    JOSE,MOORJO,72900730208,Mrs,Joseph,Moore,M,U,1,0,10-11-2023,17-02-2024,PREMIUM,VERY_HIGH,DORMANT,RETAIL,C,3,W,S,0,0,1,1,0,0,I,Mrs Joseph Moore,1,000000001DF0DA53,3,Services Inc,Specialist,07-05-1974,7,1,10-11-2023 00:00,30-01-2024 00:00,26-04-2024 00:00
2261,POR,THOM    KARE,THOMKA,77273493157,Mr,Karen,Thomas,M,D,1,0,08-08-2012,23-10-2012,PREMIUM,MEDIUM,DORMANT,RETAIL,C,5,Y,S,0,1,0,1,0,0,A,Ms Karen Thomas,1,00000000298928B7,1,Global Enterprises,Specialist,14-05-1954,14,1,08-08-2012 00:00,03-10-2012 00:00,25-05-2013 00:00
2262,FRE,MART    JOSE,MARTJO,38135517661,Dr,Joseph,Martinez,M,S,1,0,14-12-2014,17-01-2015,STANDARD,VERY_HIGH,INACTIVE,ONLINE,B,1,Z,R,1,0,0,0,1,1,A,Ms Joseph Martinez,1,00000000118EBC65,2,Consulting LLC,VP Sales,25-03-1957,25,0,14-12-2014 00:00,16-02-2015 00:00,19-04-2016 00:00
2263,ITA,JONE    KARE,JONEKA,43385690874,Mrs,Karen,Jones,M,D,2,1,14-12-2015,07-04-2016,PREMIUM,LOW,DORMANT,BOTH,B,4,W,Q,0,1,1,1,1,0,I,Ms Karen Jones,1,00000000175407FF,2,Retail Group,Specialist,16-03-1976,16,1,14-12-2015 00:00,22-03-2016 00:00,08-03-2017 00:00
2264,JPN,RODR    SARA,RODRSA,14695558232,Dr,Sarah,Rodriguez,M,S,1,1,11-05-2023,16-04-2024,PREMIUM,VERY_HIGH,INACTIVE,RETAIL,E,2,Z,R,1,1,1,1,1,1,I,Dr Sarah Rodriguez,0,000000000BC751F2,3,ABC Corp,Specialist,01-01-1960,1,1,11-05-2023 00:00,02-08-2023 00:00,22-07-2023 00:00
2265,CHI,HERN    THOM,HERNTH,30415487507,Dr,Thomas,Hernandez,M,S,2,1,17-01-2025,20-10-2025,GOLD,LOW,DORMANT,RETAIL,E,3,Z,Q,1,1,1,1,0,1,A,Ms Thomas Hernandez,1,00000000382AB542,2,Tech Solutions,Consultant,02-12-1960,2,0,17-01-2025 00:00,01-03-2025 00:00,06-10-2025 00:00
2266,FRE,MART    BARB,MARTBA,32078824328,Prof,Barbara,Martinez,M,D,1,1,06-04-2012,17-02-2013,GOLD,VERY_HIGH,ENGAGED,RETAIL,A,4,Z,R,0,0,1,0,1,1,P,Mr Barbara Martinez,1,000000001DC50EB6,2,Retail Group,Manager,11-02-1983,11,0,06-04-2012 00:00,15-05-2012 00:00,14-04-2013 00:00
2267,CHI,WILS    SUSA,WILSSU,77942037537,Prof,Susan,Wilson,M,S,1,1,24-06-2015,12-05-2016,PREMIUM,MEDIUM,DORMANT,ONLINE,D,3,W,R,1,1,0,0,0,1,A,Mr Susan Wilson,1,0000000019FDD6B0,1,Consulting LLC,Consultant,01-11-1978,1,0,24-06-2015 00:00,27-09-2015 00:00,29-02-2016 00:00
2268,ENG,JACK    ROBE,JACKRO,36940036179,Mr,Robert,Jackson,M,M,2,0,16-01-2015,12-07-2015,STANDARD,VERY_HIGH,INACTIVE,HYBRID,C,5,W,Q,1,1,1,1,1,1,A,Ms Robert Jackson,0,000000002A205A08,2,Global Enterprises,Engineer,23-12-1996,23,1,16-01-2015 00:00,04-03-2015 00:00,15-01-2016 00:00
2269,SPA,MART    RICH,MARTRI,47029716226,Mr,Richard,Martin,M,D,2,1,07-11-2013,06-07-2014,BASIC,MEDIUM,ACTIVE,ONLINE,C,5,X,R,0,0,1,1,0,0,A,Ms Richard Martin,0,0000000019800E7C,1,XYZ Industries,Consultant,22-10-1997,22,1,07-11-2013 00:00,24-11-2013 00:00,03-11-2014 00:00
2270,ITA,WILL    JAME,WILLJA,64178651961,Mrs,James,Williams,F,W,2,0,14-04-2023,10-12-2023,GOLD,LOW,DORMANT,RETAIL,D,1,X,Q,1,0,0,0,1,1,A,Ms James Williams,1,000000002C90FF12,3,ABC Corp,Engineer,25-04-1990,25,1,14-04-2023 00:00,16-07-2023 00:00,10-04-2024 00:00
2271,FRE,JOHN    JAME,JOHNJA,22897628943,Mr,James,Johnson,F,M,2,0,26-09-2012,07-01-2013,BASIC,VERY_HIGH,ACTIVE,BOTH,E,4,X,Q,0,1,0,0,0,0,A,Ms James Johnson,1,000000000A77DC56,2,ABC Corp,Specialist,17-01-1953,17,0,26-09-2012 00:00,02-12-2012 00:00,28-10-2013 00:00
2272,FRE,THOM    ROBE,THOMRO,88914565811,Mrs,Robert,Thomas,M,W,3,1,04-09-2014,29-04-2015,PREMIUM,LOW,ACTIVE,ONLINE,D,1,Y,P,0,0,0,1,1,0,A,Ms Robert Thomas,0,00000000373D1247,1,Services Inc,CEO,13-12-1953,13,1,04-09-2014 00:00,29-11-2014 00:00,04-12-2015 00:00
2273,CHI,MOOR    JAME,MOORJA,88528287370,Ms,James,Moore,M,W,3,1,19-01-2023,01-01-2024,STANDARD,VERY_HIGH,ACTIVE,RETAIL,D,1,W,R,1,1,1,0,0,1,I,Mrs James Moore,0,0000000020D39369,3,XYZ Industries,Specialist,11-12-1962,11,1,19-01-2023 00:00,09-03-2023 00:00,24-10-2023 00:00
2274,POR,MART    ROBE,MARTRO,61910060876,Dr,Robert,Martinez,M,S,2,0,10-05-2023,01-12-2023,VIP,LOW,DORMANT,BOTH,C,2,Z,P,1,1,0,1,0,0,A,Ms Robert Martinez,0,0000000007504B51,3,Services Inc,Consultant,10-11-1978,10,1,10-05-2023 00:00,02-06-2023 00:00,09-04-2024 00:00
2275,ENG,TAYL    JOSE,TAYLJO,56930805035,Ms,Joseph,Taylor,M,D,2,0,07-02-2022,03-06-2022,VIP,LOW,ACTIVE,ONLINE,C,2,Y,P,1,0,0,1,0,1,A,Dr Joseph Taylor,1,00000000062E76ED,3,Services Inc,CEO,06-04-2000,6,1,07-02-2022 00:00,02-05-2022 00:00,04-10-2022 00:00
2276,POR,MILL    LIND,MILLLI,92233081427,Ms,Linda,Miller,M,U,1,0,20-12-2014,08-03-2015,STANDARD,HIGH,ACTIVE,ONLINE,B,4,W,R,1,1,1,0,0,0,I,Dr Linda Miller,0,0000000000B85C1D,1,Retail Group,Director,12-09-1985,12,0,20-12-2014 00:00,30-01-2015 00:00,01-05-2016 00:00
2277,ITA,MILL    SARA,MILLSA,62067207268,Dr,Sarah,Miller,M,M,1,0,21-06-2020,22-12-2020,GOLD,MEDIUM,ACTIVE,HYBRID,E,2,Z,P,0,0,1,1,0,1,A,Mrs Sarah Miller,0,0000000033C749E5,1,Retail Group,Engineer,02-04-1996,2,0,21-06-2020 00:00,29-06-2020 00:00,11-05-2021 00:00
2278,SPA,SMIT    LIND,SMITLI,58291446444,Mrs,Linda,Smith,M,U,2,0,25-04-2015,21-04-2016,PREMIUM,VERY_HIGH,INACTIVE,HYBRID,C,2,Y,Q,0,1,1,1,0,0,I,Mrs Linda Smith,0,00000000074B48F3,2,Retail Group,Analyst,21-09-1957,21,1,25-04-2015 00:00,15-07-2015 00:00,26-10-2015 00:00
2279,POR,MART    CHAR,MARTCH,56864106523,Dr,Charles,Martin,M,W,1,1,08-05-2013,09-08-2013,VIP,MEDIUM,DORMANT,ONLINE,A,4,Z,P,0,0,1,0,0,0,A,Ms Charles Martin,1,00000000396CD0BF,2,ABC Corp,VP Sales,18-08-1992,18,1,08-05-2013 00:00,11-05-2013 00:00,18-05-2014 00:00
2280,ITA,THOM    JOSE,THOMJO,53619857994,Mrs,Joseph,Thomas,F,M,2,0,10-07-2019,14-10-2019,VIP,VERY_HIGH,ENGAGED,ONLINE,A,4,W,Q,1,0,1,1,0,0,A,Mr Joseph Thomas,0,000000000D5E0A71,2,Consulting LLC,Consultant,28-01-1981,28,0,10-07-2019 00:00,04-09-2019 00:00,10-02-2020 00:00
2281,GER,HERN    WILL,HERNWI,31308036789,Mrs,William,Hernandez,M,U,2,0,12-07-2014,13-08-2014,STANDARD,HIGH,DORMANT,BOTH,E,3,Y,Q,0,0,0,1,0,0,A,Mr William Hernandez,1,0000000002B038FF,3,Global Enterprises,Specialist,16-07-1984,16,0,12-07-2014 00:00,02-08-2014 00:00,29-03-2015 00:00
2282,ENG,JOHN    JAME,JOHNJA,82535257293,Prof,James,Johnson,M,U,2,0,17-12-2021,06-02-2022,PREMIUM,MEDIUM,ACTIVE,RETAIL,B,2,X,Q,1,0,1,0,0,0,I,Ms James Johnson,1,000000003721BA9B,1,XYZ Industries,Analyst,17-12-1980,17,0,17-12-2021 00:00,13-02-2022 00:00,22-02-2022 00:00
2283,ITA,JOHN    SUSA,JOHNSU,93449813348,Dr,Susan,Johnson,F,U,1,0,07-06-2018,31-07-2018,STANDARD,MEDIUM,ACTIVE,ONLINE,D,5,X,R,1,1,0,0,1,0,P,Ms Susan Johnson,0,000000000DCDD357,2,Retail Group,VP Sales,23-04-1983,23,0,07-06-2018 00:00,30-06-2018 00:00,10-02-2019 00:00
2284,JPN,JOHN    RICH,JOHNRI,53095859623,Ms,Richard,Johnson,M,M,1,1,17-09-2024,08-03-2025,STANDARD,HIGH,ACTIVE,RETAIL,A,4,W,P,1,0,0,0,0,1,A,Mrs Richard Johnson,1,000000000CA40A51,2,Consulting LLC,Consultant,25-10-1999,25,0,17-09-2024 00:00,22-12-2024 00:00,21-01-2025 00:00
2285,ITA,LOPE    LIND,LOPELI,25492642837,Mrs,Linda,Lopez,M,U,1,1,09-05-2020,13-11-2020,STANDARD,LOW,ACTIVE,BOTH,E,3,W,P,1,1,1,1,1,1,A,Mrs Linda Lopez,0,00000000055C6678,2,ABC Corp,VP Sales,12-08-1994,12,1,09-05-2020 00:00,26-07-2020 00:00,20-07-2020 00:00
2286,SPA,GARC    CHAR,GARCCH,56496392905,Mr,Charles,Garcia,F,W,1,1,13-10-2013,11-08-2014,GOLD,MEDIUM,INACTIVE,ONLINE,A,4,X,P,1,1,1,1,0,0,A,Ms Charles Garcia,1,0000000003A0A877,2,Tech Solutions,Specialist,28-09-1953,28,0,13-10-2013 00:00,27-10-2013 00:00,02-03-2014 00:00
2287,JPN,SMIT    JOSE,SMITJO,94413137574,Prof,Joseph,Smith,M,M,3,0,10-10-2020,29-03-2021,BASIC,HIGH,DORMANT,ONLINE,E,2,Y,R,0,0,0,1,1,0,A,Ms Joseph Smith,0,0000000032366251,3,Global Enterprises,Analyst,27-08-1994,27,1,10-10-2020 00:00,30-11-2020 00:00,10-03-2021 00:00
2288,SPA,WILS    ROBE,WILSRO,32344058300,Ms,Robert,Wilson,M,W,1,0,11-09-2016,07-01-2017,VIP,LOW,ACTIVE,BOTH,A,3,Z,P,1,0,1,1,0,0,I,Mr Robert Wilson,1,0000000025A7C9B7,1,Consulting LLC,Consultant,23-04-1991,23,1,11-09-2016 00:00,23-09-2016 00:00,04-05-2017 00:00
2289,FRE,GONZ    CHAR,GONZCH,74666413007,Prof,Charles,Gonzalez,M,D,3,0,18-04-2023,17-06-2023,VIP,LOW,ENGAGED,RETAIL,C,4,Z,Q,1,0,1,0,0,0,I,Dr Charles Gonzalez,0,000000002B7C3820,1,Global Enterprises,Consultant,21-08-1980,21,0,18-04-2023 00:00,19-07-2023 00:00,22-08-2024 00:00
2290,SPA,ANDE    LIND,ANDELI,86175664575,Mrs,Linda,Anderson,M,W,1,1,09-04-2015,21-02-2016,VIP,VERY_HIGH,INACTIVE,BOTH,D,3,Y,P,1,1,0,1,1,1,A,Dr Linda Anderson,0,0000000035ADE788,3,ABC Corp,Engineer,26-02-1959,26,1,09-04-2015 00:00,12-07-2015 00:00,26-03-2016 00:00
2291,SPA,RODR    PATR,RODRPA,47204960543,Mrs,Patricia,Rodriguez,M,U,1,0,14-08-2021,31-01-2022,STANDARD,MEDIUM,ACTIVE,HYBRID,E,5,W,Q,0,0,1,0,1,0,A,Mr Patricia Rodriguez,0,0000000039B03E9F,3,XYZ Industries,Analyst,20-08-1968,20,1,14-08-2021 00:00,11-11-2021 00:00,09-06-2022 00:00
2292,CHI,MILL    ELIZ,MILLEL,91826437726,Prof,Elizabeth,Miller,M,S,3,1,14-03-2025,22-12-2025,BASIC,LOW,INACTIVE,BOTH,C,2,Y,P,0,1,0,1,1,0,I,Dr Elizabeth Miller,0,000000002CC0AB20,1,Global Enterprises,Director,18-10-1965,18,1,14-03-2025 00:00,20-06-2025 00:00,05-08-2025 00:00
2293,POR,JACK    SUSA,JACKSU,28834248227,Mrs,Susan,Jackson,M,W,3,0,18-03-2013,29-11-2013,VIP,MEDIUM,ENGAGED,ONLINE,D,3,X,S,1,1,1,1,1,0,A,Ms Susan Jackson,1,00000000384E837E,1,Tech Solutions,Engineer,11-12-1981,11,1,18-03-2013 00:00,18-06-2013 00:00,05-10-2013 00:00
2294,JPN,RODR    MARY,RODRMA,94552277395,Mrs,Mary,Rodriguez,F,M,3,1,09-06-2023,11-07-2023,PREMIUM,LOW,ENGAGED,HYBRID,D,1,Z,Q,0,1,0,0,1,1,A,Mrs Mary Rodriguez,0,000000001525055C,1,ABC Corp,Analyst,20-04-1963,20,1,09-06-2023 00:00,08-09-2023 00:00,22-06-2023 00:00
2295,CHI,WILL    SARA,WILLSA,89166262535,Mrs,Sarah,Williams,M,D,2,0,23-04-2012,23-04-2013,PREMIUM,MEDIUM,ACTIVE,RETAIL,C,1,X,R,1,0,1,1,0,0,A,Dr Sarah Williams,0,0000000035B61390,2,Retail Group,CEO,24-08-1991,24,1,23-04-2012 00:00,15-06-2012 00:00,02-07-2013 00:00
2296,SPA,GARC    JOSE,GARCJO,42576182212,Mrs,Joseph,Garcia,F,U,3,1,05-02-2021,28-08-2021,STANDARD,LOW,ENGAGED,HYBRID,E,4,Z,Q,1,1,0,1,1,1,A,Mrs Joseph Garcia,1,000000001374CFF6,1,ABC Corp,Specialist,07-01-1975,7,0,05-02-2021 00:00,14-05-2021 00:00,02-04-2022 00:00
2297,POR,BROW    KARE,BROWKA,85457433099,Mrs,Karen,Brown,F,W,1,1,29-07-2025,23-06-2026,BASIC,LOW,ACTIVE,BOTH,B,4,Z,R,0,1,1,0,0,1,A,Mr Karen Brown,0,00000000006FA89E,3,Retail Group,Specialist,23-05-1978,23,0,29-07-2025 00:00,16-09-2025 00:00,17-05-2026 00:00
2298,GER,LOPE    JOHN,LOPEJO,29722140570,Dr,John,Lopez,M,W,2,1,25-01-2023,02-01-2024,GOLD,HIGH,INACTIVE,HYBRID,A,2,Z,S,0,0,0,1,1,1,A,Dr John Lopez,1,00000000061C8742,2,Retail Group,Specialist,07-02-1973,7,1,25-01-2023 00:00,30-03-2023 00:00,02-07-2023 00:00
2299,SPA,JOHN    MICH,JOHNMI,42011900454,Mr,Michael,Johnson,M,U,3,1,10-08-2017,02-10-2017,BASIC,VERY_HIGH,INACTIVE,BOTH,C,4,W,P,0,0,1,0,0,1,A,Dr Michael Johnson,1,00000000388608F5,1,Global Enterprises,Consultant,16-07-1979,16,1,10-08-2017 00:00,16-08-2017 00:00,09-05-2018 00:00
2300,CHI,ANDE    SUSA,ANDESU,12854808240,Dr,Susan,Anderson,M,S,1,0,30-10-2013,01-08-2014,BASIC,VERY_HIGH,DORMANT,ONLINE,B,1,Z,P,0,0,1,0,1,1,P,Dr Susan Anderson,0,0000000034194862,2,Tech Solutions,Consultant,19-05-1961,19,1,30-10-2013 00:00,03-12-2013 00:00,30-10-2014 00:00
2301,ITA,GARC    WILL,GARCWI,71408090745,Mrs,William,Garcia,M,U,3,1,05-05-2021,27-03-2022,STANDARD,MEDIUM,ACTIVE,BOTH,B,5,Z,S,0,1,0,1,1,0,P,Mrs William Garcia,1,000000001111776B,3,Consulting LLC,Manager,01-07-1958,1,1,05-05-2021 00:00,16-05-2021 00:00,29-04-2022 00:00
2302,GER,LOPE    WILL,LOPEWI,15214316773,Mrs,William,Lopez,M,D,2,1,15-07-2021,16-08-2021,GOLD,LOW,INACTIVE,RETAIL,E,5,Z,Q,1,1,1,1,1,0,A,Ms William Lopez,1,00000000063A39D8,3,Retail Group,Analyst,10-03-1975,10,0,15-07-2021 00:00,13-08-2021 00:00,03-08-2022 00:00
2303,SPA,WILS    MICH,WILSMI,10957330406,Prof,Michael,Wilson,M,M,1,1,28-07-2022,25-05-2023,BASIC,MEDIUM,ENGAGED,ONLINE,C,3,X,S,1,0,1,0,1,0,I,Mr Michael Wilson,0,0000000023756F8C,3,XYZ Industries,VP Sales,02-12-1975,2,0,28-07-2022 00:00,29-08-2022 00:00,03-12-2023 00:00
2304,GER,ANDE    JAME,ANDEJA,99454406718,Prof,James,Anderson,M,M,1,0,29-07-2013,20-10-2013,GOLD,LOW,DORMANT,RETAIL,E,4,Z,R,0,0,0,1,1,1,A,Ms James Anderson,1,0000000038D4A946,2,XYZ Industries,Analyst,24-07-1959,24,1,29-07-2013 00:00,13-08-2013 00:00,05-12-2014 00:00
2305,CHI,JOHN    CHAR,JOHNCH,91624959803,Ms,Charles,Johnson,M,U,2,1,24-10-2019,02-01-2020,GOLD,HIGH,INACTIVE,ONLINE,B,5,Z,Q,1,1,0,0,0,0,A,Ms Charles Johnson,0,000000002CFD1E9A,2,Tech Solutions,CEO,20-07-1956,20,0,24-10-2019 00:00,12-01-2020 00:00,16-09-2020 00:00
2306,SPA,GARC    ELIZ,GARCEL,29533000139,Mr,Elizabeth,Garcia,M,D,1,0,01-02-2021,02-01-2022,STANDARD,LOW,ACTIVE,HYBRID,E,5,Y,Q,0,1,1,1,1,1,A,Mr Elizabeth Garcia,1,000000001A35A9E6,3,Consulting LLC,Specialist,23-09-1961,23,0,01-02-2021 00:00,09-03-2021 00:00,16-02-2022 00:00
2307,POR,BROW    DAVI,BROWDA,37117014422,Prof,David,Brown,M,S,1,0,24-05-2021,17-08-2021,STANDARD,LOW,ENGAGED,BOTH,E,5,X,S,0,1,0,1,1,0,A,Mrs David Brown,0,000000003B64E131,1,XYZ Industries,VP Sales,23-07-1952,23,0,24-05-2021 00:00,14-08-2021 00:00,25-09-2022 00:00
2308,ITA,JONE    JOHN,JONEJO,50913987780,Mr,John,Jones,M,W,3,0,23-05-2016,07-04-2017,STANDARD,MEDIUM,INACTIVE,BOTH,D,1,W,S,0,1,0,1,1,0,P,Dr John Jones,1,000000000E699FE1,1,ABC Corp,CEO,05-06-2000,5,1,23-05-2016 00:00,25-05-2016 00:00,18-08-2017 00:00
2309,ENG,BROW    ELIZ,BROWEL,39345792025,Dr,Elizabeth,Brown,M,U,3,1,07-03-2022,26-08-2022,BASIC,VERY_HIGH,ENGAGED,HYBRID,D,2,X,R,0,0,0,0,0,0,A,Mrs Elizabeth Brown,1,000000002FEC8C28,2,Consulting LLC,Manager,17-12-1982,17,0,07-03-2022 00:00,14-03-2022 00:00,03-09-2022 00:00
2310,CHI,WILS    JOHN,WILSJO,62442091866,Prof,John,Wilson,F,D,2,0,03-06-2020,04-08-2020,PREMIUM,VERY_HIGH,INACTIVE,BOTH,E,2,X,R,1,0,1,1,0,0,I,Dr John Wilson,0,0000000003C0260E,2,Global Enterprises,VP Sales,27-06-1952,27,1,03-06-2020 00:00,07-09-2020 00:00,02-04-2021 00:00
2311,SPA,JONE    BARB,JONEBA,48442219552,Ms,Barbara,Jones,M,S,3,1,17-07-2012,04-02-2013,GOLD,MEDIUM,ACTIVE,HYBRID,A,3,W,P,0,0,0,0,1,1,A,Dr Barbara Jones,0,00000000261F7054,1,Retail Group,Specialist,16-04-1999,16,1,17-07-2012 00:00,24-07-2012 00:00,03-11-2013 00:00
2312,FRE,LOPE    CHAR,LOPECH,59572777155,Prof,Charles,Lopez,M,M,1,1,15-04-2015,05-01-2016,VIP,LOW,INACTIVE,HYBRID,B,3,X,P,1,1,1,0,1,0,P,Ms Charles Lopez,1,0000000039E47494,1,Retail Group,Engineer,26-12-1995,26,1,15-04-2015 00:00,15-05-2015 00:00,15-02-2016 00:00
2313,POR,LOPE    THOM,LOPETH,23611784540,Ms,Thomas,Lopez,M,W,1,0,25-08-2016,03-11-2016,PREMIUM,LOW,DORMANT,HYBRID,E,3,Y,Q,0,1,0,0,0,1,A,Dr Thomas Lopez,0,000000002086D10B,3,Services Inc,CEO,06-06-1962,6,1,25-08-2016 00:00,05-10-2016 00:00,22-10-2016 00:00
2314,CHI,LOPE    KARE,LOPEKA,14160730115,Mrs,Karen,Lopez,F,D,2,1,06-01-2020,07-04-2020,GOLD,VERY_HIGH,INACTIVE,HYBRID,C,1,W,S,1,1,0,1,1,1,P,Mr Karen Lopez,0,000000000029B328,1,XYZ Industries,VP Sales,09-12-1965,9,1,06-01-2020 00:00,12-03-2020 00:00,05-12-2020 00:00
2315,CHI,GONZ    JENN,GONZJE,90612879744,Prof,Jennifer,Gonzalez,M,W,1,0,12-10-2013,27-01-2014,VIP,VERY_HIGH,ENGAGED,RETAIL,D,2,Y,Q,0,1,1,0,0,0,A,Dr Jennifer Gonzalez,0,000000002A986774,2,ABC Corp,CEO,06-01-1975,6,0,12-10-2013 00:00,31-10-2013 00:00,21-05-2014 00:00
2316,CHI,JOHN    SARA,JOHNSA,75479194390,Dr,Sarah,Johnson,M,S,2,1,09-04-2016,30-07-2016,PREMIUM,VERY_HIGH,ACTIVE,RETAIL,B,1,X,Q,1,0,1,1,1,1,P,Dr Sarah Johnson,0,0000000010614CB5,3,Retail Group,CEO,21-08-1979,21,0,09-04-2016 00:00,05-05-2016 00:00,27-02-2017 00:00
2317,JPN,ANDE    DAVI,ANDEDA,47456014183,Mr,David,Anderson,M,D,1,0,05-10-2018,18-02-2019,PREMIUM,LOW,ENGAGED,BOTH,C,5,X,S,0,1,1,1,0,0,I,Dr David Anderson,1,000000001F3D391F,1,Retail Group,CEO,23-09-1998,23,1,05-10-2018 00:00,10-11-2018 00:00,16-08-2019 00:00
2318,POR,TAYL    KARE,TAYLKA,41641427047,Dr,Karen,Taylor,M,D,3,1,19-06-2015,26-12-2015,VIP,HIGH,DORMANT,ONLINE,B,2,Y,R,0,1,0,0,0,1,P,Mrs Karen Taylor,0,000000002DF55B40,3,XYZ Industries,VP Sales,15-05-1969,15,1,19-06-2015 00:00,24-06-2015 00:00,19-10-2015 00:00
2319,ENG,WILL    THOM,WILLTH,65237944969,Dr,Thomas,Williams,M,M,2,0,17-03-2023,26-09-2023,STANDARD,LOW,ENGAGED,ONLINE,A,4,X,P,1,0,0,0,0,0,A,Mr Thomas Williams,0,000000002913775F,2,Retail Group,Consultant,02-10-1966,2,0,17-03-2023 00:00,04-05-2023 00:00,11-02-2024 00:00
2320,CHI,JONE    SUSA,JONESU,85684514062,Prof,Susan,Jones,F,U,3,0,25-03-2020,23-05-2020,GOLD,LOW,INACTIVE,BOTH,C,3,X,Q,0,1,0,0,1,0,A,Ms Susan Jones,1,000000001D10E26B,3,Consulting LLC,Engineer,25-05-1959,25,0,25-03-2020 00:00,11-04-2020 00:00,13-06-2021 00:00
2321,ITA,LOPE    WILL,LOPEWI,29423159492,Prof,William,Lopez,M,S,3,1,24-02-2025,11-05-2025,PREMIUM,LOW,INACTIVE,RETAIL,D,1,X,P,1,1,0,0,0,0,I,Ms William Lopez,1,00000000186B5A29,3,Tech Solutions,Consultant,21-07-1976,21,0,24-02-2025 00:00,20-05-2025 00:00,23-05-2025 00:00
2322,ITA,JACK    ROBE,JACKRO,28000321522,Prof,Robert,Jackson,M,U,1,0,16-03-2023,05-05-2023,BASIC,HIGH,ENGAGED,BOTH,C,1,W,Q,1,0,0,0,1,1,A,Ms Robert Jackson,0,000000002F075764,3,XYZ Industries,VP Sales,22-01-1957,22,1,16-03-2023 00:00,31-05-2023 00:00,23-10-2023 00:00
2323,SPA,TAYL    JOSE,TAYLJO,93398472600,Prof,Joseph,Taylor,M,M,2,1,22-11-2021,28-06-2022,BASIC,HIGH,INACTIVE,ONLINE,A,5,X,R,0,0,0,0,0,0,A,Ms Joseph Taylor,0,0000000006E40368,2,Consulting LLC,Consultant,20-07-1968,20,0,22-11-2021 00:00,31-12-2021 00:00,14-12-2022 00:00
2324,SPA,RODR    ROBE,RODRRO,63190102782,Mrs,Robert,Rodriguez,M,U,1,1,06-09-2020,13-01-2021,GOLD,VERY_HIGH,DORMANT,HYBRID,C,4,X,P,0,0,1,0,1,0,A,Mrs Robert Rodriguez,1,0000000008C8D55A,2,Services Inc,Director,24-06-1949,24,1,06-09-2020 00:00,22-10-2020 00:00,21-09-2020 00:00
2325,JPN,TAYL    ROBE,TAYLRO,58369716697,Ms,Robert,Taylor,F,U,3,1,20-06-2013,16-02-2014,STANDARD,VERY_HIGH,DORMANT,HYBRID,D,4,W,Q,0,0,1,1,0,0,I,Mrs Robert Taylor,1,00000000143A1786,2,Services Inc,CEO,18-04-1957,18,1,20-06-2013 00:00,12-07-2013 00:00,04-09-2014 00:00
2326,POR,JOHN    MICH,JOHNMI,95738034220,Mr,Michael,Johnson,M,D,1,1,30-10-2020,02-09-2021,STANDARD,VERY_HIGH,INACTIVE,ONLINE,C,1,Y,P,1,0,0,1,0,0,P,Mrs Michael Johnson,0,000000002C8EF1B3,2,XYZ Industries,VP Sales,26-02-1965,26,1,30-10-2020 00:00,16-11-2020 00:00,18-07-2021 00:00
2327,ENG,MILL    ROBE,MILLRO,74025369811,Mr,Robert,Miller,M,S,1,0,13-03-2015,27-04-2015,STANDARD,LOW,INACTIVE,RETAIL,A,4,Y,Q,0,1,1,1,1,1,A,Ms Robert Miller,0,000000000CA990CF,3,Consulting LLC,Specialist,26-12-1961,26,1,13-03-2015 00:00,02-06-2015 00:00,16-12-2015 00:00
2328,ENG,ANDE    JESS,ANDEJE,57439709055,Dr,Jessica,Anderson,M,S,2,0,09-11-2023,28-09-2024,BASIC,LOW,INACTIVE,RETAIL,E,5,Y,Q,0,0,0,1,0,0,P,Mrs Jessica Anderson,0,000000000F942FC2,1,Consulting LLC,Manager,09-06-1967,9,0,09-11-2023 00:00,13-01-2024 00:00,08-06-2024 00:00
2329,CHI,GONZ    JAME,GONZJA,87542618511,Prof,James,Gonzalez,M,M,2,1,16-11-2019,18-02-2020,PREMIUM,HIGH,INACTIVE,BOTH,D,1,Z,P,0,0,1,1,0,0,A,Mrs James Gonzalez,0,0000000032D65705,3,Services Inc,Engineer,10-11-1970,10,1,16-11-2019 00:00,15-12-2019 00:00,29-05-2020 00:00
2330,JPN,WILL    JOSE,WILLJO,18367831059,Mrs,Joseph,Williams,M,U,3,1,14-04-2017,30-12-2017,VIP,MEDIUM,ENGAGED,RETAIL,B,2,Y,S,0,1,0,1,0,1,I,Mr Joseph Williams,0,000000000E1EA642,3,ABC Corp,Specialist,21-08-1991,21,1,14-04-2017 00:00,20-04-2017 00:00,08-07-2018 00:00
2331,SPA,BROW    SUSA,BROWSU,27942404972,Prof,Susan,Brown,M,W,2,0,13-01-2015,03-05-2015,PREMIUM,HIGH,ENGAGED,BOTH,C,4,X,Q,0,1,0,0,0,0,I,Dr Susan Brown,0,000000001837738E,1,Tech Solutions,CEO,11-04-1965,11,1,13-01-2015 00:00,17-04-2015 00:00,18-02-2015 00:00
