orderid,createdtimestamp,iscancelled,isconfirmed,maxfulfillmentstatusid,minfulfillmentstatusid,ordertypeid,orgid,sellinglocationid,messageid,utmcampaign,utmmedium,utmsource,customeremail,fulfillmentstatus,alternateorderid,order_source,payment_method,shipping_method,customer_type,device_type,browser
122001896,2024-01-23T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC9673,80c2e73d-ca0f-477c-beba-6104db8ad4ba,new_year,email,instagram,customer5056@email.com,Pending,ALT530122,CALL_CENTER,DEBIT_CARD,OVERNIGHT,VIP,DESKTOP,Edge
122001897,2024-10-03T00:00:00.000,False,True,5000,5000,STORE,dxlg-us,LOC9918,58bc6e9f-1aee-4aa4-a272-ce8b0e37d6e4,holiday_2024,email,twitter,customer3956@email.com,Fulfilled,ALT339793,MOBILE_APP,DEBIT_CARD,STANDARD,RETURNING,DESKTOP,Edge
122001898,2020-05-20T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC7574,d08b5e46-ce52-4128-8495-ad39c1a4b2e7,holiday_2024,social,bing,customer3158@email.com,Shipped,ALT950510,IN_STORE,APPLE_PAY,SAME_DAY,LOYALTY,MOBILE,Mobile Safari
122001899,2025-07-28T00:00:00.000,False,True,5000,5000,WEB,dxlg-us,LOC5122,47210b85-7389-426f-a502-8b5100d7cbc9,new_year,social,affiliate,customer6074@email.com,Shipped,ALT479891,IN_STORE,DEBIT_CARD,SAME_DAY,NEW,APP,Mobile Safari
122001900,2024-05-25T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC1136,294c2a41-7684-4a4f-b5a7-46e4e07b7df9,summer_promo,social,affiliate,customer3994@email.com,Shipped,ALT683750,WEBSITE,GIFT_CARD,STANDARD,NEW,TABLET,Chrome
122001901,2020-06-18T00:00:00.000,False,True,2000,2000,PHONE,dxlg-us,LOC6545,5e0b477d-2938-49e1-bafa-695d018c3066,cyber_monday,email,facebook,customer1347@email.com,Fulfilled,ALT814191,MOBILE_APP,CREDIT_CARD,STANDARD,LOYALTY,TABLET,Firefox
122001902,2024-02-10T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC5512,565900d0-9435-46b8-a97b-b16a5a47514f,black_friday,organic,bing,customer3252@email.com,Processing,ALT829993,WEBSITE,CREDIT_CARD,OVERNIGHT,LOYALTY,APP,Safari
122001903,2025-03-25T00:00:00.000,False,True,5000,5000,WEB,dxlg-us,LOC2600,ae6f5dc9-1e48-4bbc-aebf-acbb2917391d,fall_clearance,social,newsletter,customer8328@email.com,Fulfilled,ALT389170,MOBILE_APP,CREDIT_CARD,EXPRESS,LOYALTY,DESKTOP,Edge
122001904,2023-10-31T00:00:00.000,False,True,4000,4000,MOBILE,dxlg-us,LOC4304,28cbf534-8390-4803-8799-fd9e5141599e,spring_sale,direct,instagram,customer9317@email.com,Pending,ALT248644,MOBILE_APP,APPLE_PAY,EXPRESS,LOYALTY,DESKTOP,Edge
122001905,2020-07-19T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC8297,03a5ae2a-5bab-4a5c-b814-dc7d3cc021f1,black_friday,social,facebook,customer3204@email.com,Pending,ALT609006,WEBSITE,PAYPAL,SAME_DAY,VIP,DESKTOP,Mobile Safari
122001906,2025-02-28T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC2750,e5de0684-c4e4-4741-972c-b579796a8737,black_friday,organic,newsletter,customer8919@email.com,Processing,ALT238657,WEBSITE,APPLE_PAY,EXPRESS,VIP,DESKTOP,Mobile Safari
122001907,2021-06-19T00:00:00.000,False,True,4000,4000,MOBILE,dxlg-us,LOC6780,a942f2f8-3bbd-4192-ba91-7dd03a1b98c3,summer_promo,social,facebook,customer3447@email.com,Shipped,ALT571820,WEBSITE,PAYPAL,SAME_DAY,RETURNING,APP,Mobile Safari
122001908,2023-10-26T00:00:00.000,False,True,4000,4000,WEB,dxlg-us,LOC6630,218932c6-3339-4a6c-837d-9ff726b14ce8,black_friday,referral,instagram,customer6287@email.com,Cancelled,ALT230959,WEBSITE,GIFT_CARD,EXPRESS,LOYALTY,DESKTOP,Firefox
122001909,2021-11-06T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC5959,53224d10-94c8-40e4-bb16-7c2b9b3a6a4d,cyber_monday,email,affiliate,customer6075@email.com,Fulfilled,ALT413552,IN_STORE,DEBIT_CARD,SAME_DAY,LOYALTY,MOBILE,Edge
122001910,2021-06-17T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC2148,abe4a170-6bf0-40d0-99ea-1afd61251ba0,summer_promo,cpc,twitter,customer8697@email.com,Processing,ALT571368,MOBILE_APP,GIFT_CARD,PICKUP,LOYALTY,MOBILE,Firefox
122001911,2023-05-01T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC6613,13b10f4e-2990-4e48-a7e3-27226f009cbb,new_year,cpc,bing,customer8576@email.com,Shipped,ALT619472,MOBILE_APP,APPLE_PAY,PICKUP,VIP,APP,Chrome
122001912,2023-10-14T00:00:00.000,False,True,5000,5000,PHONE,dxlg-us,LOC4650,6290b3ea-6f80-44e6-9aba-ca39405b716d,black_friday,referral,twitter,customer1704@email.com,Cancelled,ALT264303,WEBSITE,DEBIT_CARD,OVERNIGHT,NEW,TABLET,Safari
122001913,2023-04-15T00:00:00.000,False,True,2000,2000,WEB,dxlg-us,LOC1500,7fa3140f-bb1c-4ac2-8b43-b93e8beb2b28,cyber_monday,email,bing,customer5703@email.com,Fulfilled,ALT730621,WEBSITE,GIFT_CARD,OVERNIGHT,LOYALTY,MOBILE,Edge
122001914,2024-08-27T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC7257,cf9bd05b-f8fa-4997-b2be-a6ca444d9284,cyber_monday,referral,affiliate,customer3267@email.com,Fulfilled,ALT483744,CALL_CENTER,APPLE_PAY,EXPRESS,NEW,MOBILE,Edge
122001915,2022-08-03T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC1960,7a99932c-59f4-47c9-83fa-f576f42adcad,spring_sale,referral,instagram,customer3429@email.com,Pending,ALT353468,WEBSITE,CREDIT_CARD,PICKUP,RETURNING,MOBILE,Edge
122001916,2023-06-26T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC6378,e6edd799-6ccd-4425-84ca-00c7aabc965e,holiday_2024,direct,affiliate,customer1208@email.com,Fulfilled,ALT764938,WEBSITE,APPLE_PAY,OVERNIGHT,RETURNING,MOBILE,Safari
122001917,2023-09-13T00:00:00.000,False,True,5000,5000,PHONE,dxlg-us,LOC8346,959497f3-736e-4bf3-bab3-26d4ad9464d1,new_year,cpc,facebook,customer3587@email.com,Shipped,ALT664872,MOBILE_APP,PAYPAL,SAME_DAY,LOYALTY,APP,Edge
122001918,2025-05-06T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC5082,575d965b-b1c6-41ac-8093-cf8b56b8e549,new_year,direct,google,customer3765@email.com,Fulfilled,ALT552225,MOBILE_APP,PAYPAL,PICKUP,RETURNING,APP,Firefox
122001919,2020-02-13T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC1260,5ed8f4b3-149f-4716-a99b-9c5e5399d29c,black_friday,email,twitter,customer1910@email.com,Pending,ALT415216,IN_STORE,GIFT_CARD,STANDARD,VIP,TABLET,Safari
122001920,2025-01-23T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC6211,a8195243-2e1e-4ade-a435-f17300ddfe37,fall_clearance,referral,google,customer5655@email.com,Fulfilled,ALT772449,MOBILE_APP,CREDIT_CARD,PICKUP,LOYALTY,MOBILE,Chrome
122001921,2024-11-08T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC4680,4333f11a-5371-4326-a7bd-30e22bb1fb8b,black_friday,social,instagram,customer4787@email.com,Processing,ALT702478,IN_STORE,APPLE_PAY,STANDARD,VIP,TABLET,Safari
122001922,2022-01-20T00:00:00.000,False,True,5000,5000,PHONE,dxlg-us,LOC3859,aa626c15-a9c7-41ec-b709-5dc03166a5ea,black_friday,organic,bing,customer4644@email.com,Fulfilled,ALT578856,MOBILE_APP,DEBIT_CARD,SAME_DAY,NEW,MOBILE,Safari
122001923,2020-03-21T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC6576,2306952e-e0e7-4ae8-b6da-6720eac7f2ce,summer_promo,referral,affiliate,customer4411@email.com,Fulfilled,ALT289570,MOBILE_APP,GIFT_CARD,OVERNIGHT,NEW,MOBILE,Safari
122001924,2023-04-15T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC9826,6d7e3f87-aa7b-4871-bd71-0be2d7fd384f,fall_clearance,social,twitter,customer8514@email.com,Fulfilled,ALT157634,MOBILE_APP,DEBIT_CARD,OVERNIGHT,NEW,TABLET,Chrome
122001925,2024-06-25T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC6351,b56077ba-c574-4ea7-ab1c-08766a2e2b89,spring_sale,email,newsletter,customer2470@email.com,Fulfilled,ALT473811,CALL_CENTER,APPLE_PAY,PICKUP,NEW,TABLET,Chrome
122001926,2023-01-24T00:00:00.000,False,True,5000,5000,PHONE,dxlg-us,LOC6585,8932025a-d072-4a8d-8552-8b5dc7d0df8a,holiday_2024,cpc,google,customer2289@email.com,Shipped,ALT750798,MOBILE_APP,PAYPAL,OVERNIGHT,NEW,MOBILE,Firefox
122001927,2022-08-10T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC9468,cb01a248-4e2f-4f3d-ada9-3f7176035269,spring_sale,direct,google,customer5087@email.com,Cancelled,ALT868354,CALL_CENTER,CREDIT_CARD,OVERNIGHT,RETURNING,TABLET,Mobile Safari
122001928,2022-11-06T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC2803,5ad74bb2-f043-43d7-8dfd-c55bdfebb589,fall_clearance,referral,newsletter,customer6145@email.com,Fulfilled,ALT620279,WEBSITE,GIFT_CARD,PICKUP,RETURNING,MOBILE,Mobile Safari
122001929,2021-06-22T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC8054,025b9c60-0c28-409c-abd1-9f19a8c2171a,spring_sale,referral,newsletter,customer3197@email.com,Cancelled,ALT993464,WEBSITE,APPLE_PAY,OVERNIGHT,LOYALTY,MOBILE,Firefox
122001930,2021-06-22T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC8140,979bba17-82e7-4bb7-809c-7dbea4029182,spring_sale,cpc,google,customer5737@email.com,Fulfilled,ALT157393,CALL_CENTER,APPLE_PAY,SAME_DAY,LOYALTY,TABLET,Edge
122001931,2024-12-29T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC4110,99b3e100-d9bf-40be-92ba-a612abb28d22,cyber_monday,social,twitter,customer7921@email.com,Fulfilled,ALT629726,WEBSITE,APPLE_PAY,STANDARD,NEW,DESKTOP,Chrome
122001932,2023-03-11T00:00:00.000,False,True,2000,2000,WEB,dxlg-us,LOC1820,a445453c-008c-42f2-8bdf-a97193a2db76,cyber_monday,social,bing,customer3437@email.com,Pending,ALT971427,WEBSITE,APPLE_PAY,SAME_DAY,RETURNING,DESKTOP,Firefox
122001933,2024-05-19T00:00:00.000,False,True,2000,2000,MOBILE,dxlg-us,LOC9568,1149c048-1bfe-44fe-ada2-fa86ae152d60,spring_sale,organic,bing,customer8751@email.com,Processing,ALT661676,CALL_CENTER,CREDIT_CARD,SAME_DAY,VIP,APP,Mobile Safari
122001934,2020-07-06T00:00:00.000,True,False,5000,5000,STORE,dxlg-us,LOC6473,c0612239-4a84-4816-8a57-ada9ef91b592,holiday_2024,direct,bing,customer3626@email.com,Pending,ALT601883,MOBILE_APP,APPLE_PAY,STANDARD,NEW,APP,Safari
122001935,2025-06-22T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC5757,f941e7e1-6129-4567-9d7e-116005b5e3de,holiday_2024,social,twitter,customer4164@email.com,Pending,ALT321017,CALL_CENTER,GIFT_CARD,OVERNIGHT,NEW,APP,Mobile Safari
122001936,2022-07-03T00:00:00.000,False,True,5000,5000,WEB,dxlg-us,LOC9740,4fcad4b3-4f62-4c7f-acc1-646646e1af3b,summer_promo,email,affiliate,customer7559@email.com,Shipped,ALT564985,CALL_CENTER,CREDIT_CARD,OVERNIGHT,VIP,TABLET,Mobile Safari
122001937,2022-04-17T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC7349,88678420-85f1-42f9-8020-7d7041b75c5e,holiday_2024,cpc,bing,customer1578@email.com,Pending,ALT497324,IN_STORE,GIFT_CARD,OVERNIGHT,NEW,TABLET,Edge
122001938,2021-02-17T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC8063,1305b2a4-1e29-4fec-a00a-875ce2ce3e39,spring_sale,cpc,twitter,customer6987@email.com,Cancelled,ALT521706,MOBILE_APP,PAYPAL,EXPRESS,NEW,DESKTOP,Edge
122001939,2022-05-08T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC1530,3572279c-b0d9-4cb7-b575-9f0e0c31cd05,summer_promo,cpc,bing,customer6670@email.com,Pending,ALT447368,MOBILE_APP,DEBIT_CARD,PICKUP,LOYALTY,APP,Safari
122001940,2020-03-16T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC9112,a153e200-066f-49b1-8d11-e59f2d1cc45d,cyber_monday,direct,newsletter,customer2773@email.com,Shipped,ALT920788,MOBILE_APP,GIFT_CARD,STANDARD,VIP,TABLET,Mobile Safari
122001941,2025-05-22T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC3352,daff8949-85a2-41dc-9f44-4e989d92ccc6,fall_clearance,referral,google,customer3269@email.com,Fulfilled,ALT957802,CALL_CENTER,PAYPAL,OVERNIGHT,NEW,DESKTOP,Firefox
122001942,2023-04-26T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC4420,64b49c88-a0b5-4ca1-b15b-6f550a5d59a5,black_friday,organic,newsletter,customer8507@email.com,Fulfilled,ALT645708,IN_STORE,DEBIT_CARD,OVERNIGHT,LOYALTY,DESKTOP,Edge
122001943,2022-05-28T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC9620,1cd00d50-4244-40f9-84f9-fe772cc64bea,summer_promo,referral,google,customer1450@email.com,Fulfilled,ALT708449,WEBSITE,PAYPAL,EXPRESS,VIP,MOBILE,Mobile Safari
122001944,2023-06-12T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC9056,3459e7e8-141a-48b1-8252-4b3c22d0312e,cyber_monday,referral,instagram,customer2742@email.com,Pending,ALT695736,IN_STORE,PAYPAL,OVERNIGHT,LOYALTY,APP,Safari
122001945,2025-09-28T00:00:00.000,False,True,5000,5000,MOBILE,dxlg-us,LOC6885,12301032-9b98-400f-a23e-adf7a1b86406,spring_sale,direct,bing,customer7186@email.com,Fulfilled,ALT252328,CALL_CENTER,DEBIT_CARD,PICKUP,VIP,APP,Chrome
122001946,2020-01-18T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC3124,80e90382-bfe6-4af7-be65-504711ecb6f6,summer_promo,cpc,google,customer7099@email.com,Pending,ALT879677,IN_STORE,GIFT_CARD,STANDARD,RETURNING,TABLET,Chrome
122001947,2024-02-20T00:00:00.000,False,True,5000,5000,WEB,dxlg-us,LOC5299,84180a41-2362-4942-9fd9-a32e251ee8de,spring_sale,direct,affiliate,customer3719@email.com,Cancelled,ALT631461,WEBSITE,PAYPAL,STANDARD,LOYALTY,APP,Edge
122001948,2020-06-26T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC4563,286ba020-0988-45f4-9f5c-cb2d4d9769a8,black_friday,social,newsletter,customer9637@email.com,Shipped,ALT408189,CALL_CENTER,GIFT_CARD,SAME_DAY,NEW,APP,Safari
122001949,2024-09-01T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC7404,cc4b414d-9e5e-49f6-bf8f-0a47782910ca,black_friday,cpc,affiliate,customer5617@email.com,Fulfilled,ALT417646,MOBILE_APP,CREDIT_CARD,EXPRESS,RETURNING,TABLET,Mobile Safari
122001950,2021-09-03T00:00:00.000,False,True,4000,4000,STORE,dxlg-us,LOC4135,2c45a3b0-c344-4415-86a8-14234263eb8b,cyber_monday,email,facebook,customer8561@email.com,Fulfilled,ALT584466,WEBSITE,PAYPAL,OVERNIGHT,NEW,MOBILE,Chrome
122001951,2021-03-26T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC7230,f2d2ae50-257c-4cfb-8ac2-ee80dc4885a9,cyber_monday,organic,twitter,customer2995@email.com,Fulfilled,ALT926263,WEBSITE,APPLE_PAY,EXPRESS,LOYALTY,DESKTOP,Edge
122001952,2020-12-15T00:00:00.000,False,True,2000,2000,WEB,dxlg-us,LOC9214,51eb48e2-98ad-4eae-9dd2-a5544d591547,black_friday,referral,google,customer2670@email.com,Cancelled,ALT708343,MOBILE_APP,PAYPAL,PICKUP,RETURNING,TABLET,Edge
122001953,2024-08-03T00:00:00.000,False,True,5000,5000,MOBILE,dxlg-us,LOC5742,2f7a3b95-fa51-46ba-b2bf-b1a7570d2f1a,spring_sale,email,facebook,customer5289@email.com,Fulfilled,ALT394548,WEBSITE,DEBIT_CARD,STANDARD,NEW,DESKTOP,Mobile Safari
122001954,2021-02-28T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC4792,b7f9ce80-764a-4f01-8358-30673026a46f,summer_promo,cpc,twitter,customer2897@email.com,Pending,ALT715772,WEBSITE,PAYPAL,OVERNIGHT,LOYALTY,DESKTOP,Mobile Safari
122001955,2024-01-19T00:00:00.000,False,True,4000,4000,PHONE,dxlg-us,LOC1782,9fd66da4-0fb5-48fe-9b6c-42d816aa06f6,new_year,organic,newsletter,customer2639@email.com,Fulfilled,ALT792670,IN_STORE,APPLE_PAY,EXPRESS,NEW,DESKTOP,Safari
122001956,2021-03-04T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC5452,cd585e06-f354-4bd7-ad1a-e4755e733f7f,fall_clearance,organic,facebook,customer3498@email.com,Pending,ALT444061,IN_STORE,APPLE_PAY,OVERNIGHT,NEW,APP,Firefox
122001957,2020-04-21T00:00:00.000,False,True,2000,2000,PHONE,dxlg-us,LOC5231,6ba221aa-81d1-44d4-83a6-ebf6dd978387,black_friday,referral,bing,customer9605@email.com,Pending,ALT103890,MOBILE_APP,DEBIT_CARD,SAME_DAY,NEW,MOBILE,Edge
122001958,2023-03-29T00:00:00.000,False,True,5000,5000,STORE,dxlg-us,LOC5922,bd35286d-721a-4b28-a13c-7d5b4b34435e,spring_sale,email,affiliate,customer7312@email.com,Fulfilled,ALT335035,MOBILE_APP,GIFT_CARD,PICKUP,VIP,MOBILE,Chrome
122001959,2020-07-05T00:00:00.000,False,True,2000,2000,MOBILE,dxlg-us,LOC2435,de12b691-94dc-44ce-9280-0387d3657618,cyber_monday,email,google,customer1438@email.com,Shipped,ALT731830,IN_STORE,PAYPAL,OVERNIGHT,LOYALTY,DESKTOP,Safari
122001960,2023-08-12T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC5728,3466f6a6-ad66-4711-a52d-d1330ac39ce3,spring_sale,email,instagram,customer8222@email.com,Fulfilled,ALT646364,IN_STORE,GIFT_CARD,SAME_DAY,VIP,APP,Mobile Safari
122001961,2025-10-26T00:00:00.000,False,True,4000,4000,PHONE,dxlg-us,LOC9466,8d6fb1c3-a72d-4e41-a9cc-f3a04c858351,spring_sale,organic,google,customer5037@email.com,Pending,ALT947379,WEBSITE,CREDIT_CARD,STANDARD,LOYALTY,APP,Chrome
122001962,2020-10-21T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC6131,2d7bc073-34b7-45c4-872e-8a87b889306f,black_friday,cpc,bing,customer4232@email.com,Cancelled,ALT311800,WEBSITE,GIFT_CARD,SAME_DAY,NEW,DESKTOP,Chrome
122001963,2024-12-16T00:00:00.000,False,True,5000,5000,STORE,dxlg-us,LOC1853,23921ea5-ec06-493e-a894-db1bf25750da,spring_sale,cpc,bing,customer1387@email.com,Fulfilled,ALT197334,CALL_CENTER,PAYPAL,OVERNIGHT,NEW,TABLET,Firefox
122001964,2024-09-28T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC4822,c7f4a0a6-4635-4e2a-820b-c5e8a52ae180,cyber_monday,referral,bing,customer5964@email.com,Processing,ALT692072,IN_STORE,PAYPAL,OVERNIGHT,RETURNING,MOBILE,Mobile Safari
122001965,2021-03-22T00:00:00.000,False,True,5000,5000,WEB,dxlg-us,LOC4458,1ce2d39d-7c25-490a-8080-11d380fbe888,cyber_monday,social,instagram,customer4994@email.com,Fulfilled,ALT893909,WEBSITE,PAYPAL,SAME_DAY,RETURNING,APP,Edge
122001966,2023-11-26T00:00:00.000,False,True,2000,2000,WEB,dxlg-us,LOC8825,4b650d0a-d766-48d8-bbd5-517eb5982379,cyber_monday,organic,facebook,customer2700@email.com,Pending,ALT326970,CALL_CENTER,GIFT_CARD,EXPRESS,VIP,APP,Safari
122001967,2022-03-14T00:00:00.000,False,True,4000,4000,PHONE,dxlg-us,LOC9618,37b2c5a0-9a07-42de-8e78-e22b7755bf8d,holiday_2024,cpc,twitter,customer4991@email.com,Cancelled,ALT751935,MOBILE_APP,GIFT_CARD,PICKUP,LOYALTY,DESKTOP,Firefox
122001968,2020-11-16T00:00:00.000,True,False,3000,3000,MOBILE,dxlg-us,LOC3037,b47282d0-e76f-4f0d-8905-affb30359b73,new_year,organic,bing,customer7398@email.com,Pending,ALT134999,IN_STORE,CREDIT_CARD,OVERNIGHT,VIP,DESKTOP,Edge
122001969,2022-07-26T00:00:00.000,False,True,2000,2000,MOBILE,dxlg-us,LOC2940,195c706e-eb17-4890-805f-ce75bfaa3c3b,cyber_monday,email,newsletter,customer3232@email.com,Fulfilled,ALT125687,IN_STORE,APPLE_PAY,SAME_DAY,RETURNING,TABLET,Firefox
122001970,2024-05-29T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC1255,bedd9983-330b-4f0e-a10c-27cc291913a3,spring_sale,cpc,twitter,customer6368@email.com,Fulfilled,ALT609605,WEBSITE,DEBIT_CARD,SAME_DAY,RETURNING,TABLET,Safari
122001971,2025-05-01T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC7513,032fe419-765b-466b-aa76-3ad66dd5b79a,cyber_monday,direct,facebook,customer6932@email.com,Fulfilled,ALT232270,WEBSITE,PAYPAL,STANDARD,RETURNING,APP,Chrome
122001972,2020-01-30T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC1907,1223d184-59d1-4c67-a1a3-508ba8ff2087,spring_sale,cpc,newsletter,customer2209@email.com,Pending,ALT173833,IN_STORE,DEBIT_CARD,SAME_DAY,VIP,TABLET,Mobile Safari
122001973,2025-10-07T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC1019,1a46adb7-0159-4121-990e-d70b04c5003d,spring_sale,referral,twitter,customer9388@email.com,Fulfilled,ALT786973,MOBILE_APP,APPLE_PAY,OVERNIGHT,LOYALTY,DESKTOP,Mobile Safari
122001974,2024-07-16T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC2205,e69fdfd7-5766-4cda-817e-01ec5b9de9bb,spring_sale,cpc,twitter,customer5299@email.com,Shipped,ALT230934,IN_STORE,GIFT_CARD,EXPRESS,LOYALTY,TABLET,Firefox
122001975,2024-09-12T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC2176,9bbbaabd-0f00-4c63-9365-16fc50b4d97e,new_year,direct,bing,customer3231@email.com,Fulfilled,ALT122010,IN_STORE,DEBIT_CARD,STANDARD,LOYALTY,TABLET,Chrome
122001976,2025-05-22T00:00:00.000,False,True,5000,5000,MOBILE,dxlg-us,LOC1476,ebdae5bd-dc01-44de-a677-642f325bfc1b,summer_promo,social,newsletter,customer5289@email.com,Cancelled,ALT222021,IN_STORE,APPLE_PAY,EXPRESS,LOYALTY,MOBILE,Firefox
122001977,2020-09-27T00:00:00.000,False,True,2000,2000,STORE,dxlg-us,LOC5487,e64146bf-696e-47d9-afc2-35d61b0cc430,spring_sale,social,facebook,customer4691@email.com,Cancelled,ALT705453,WEBSITE,APPLE_PAY,EXPRESS,RETURNING,TABLET,Safari
122001978,2021-09-03T00:00:00.000,False,True,5000,5000,STORE,dxlg-us,LOC8441,8f7ec6d8-e7f2-4c29-9404-41e9b1920ae9,spring_sale,social,newsletter,customer4938@email.com,Pending,ALT711501,CALL_CENTER,APPLE_PAY,SAME_DAY,VIP,MOBILE,Safari
122001979,2023-07-06T00:00:00.000,False,True,4000,4000,STORE,dxlg-us,LOC5214,d45b17ea-c6d5-48ea-8647-b1d65f4f0ddc,fall_clearance,cpc,twitter,customer9523@email.com,Fulfilled,ALT897044,MOBILE_APP,GIFT_CARD,SAME_DAY,LOYALTY,DESKTOP,Chrome
122001980,2020-10-31T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC1759,6541ebbd-8ae0-4744-8c92-f222bbff3b96,holiday_2024,cpc,google,customer9515@email.com,Fulfilled,ALT436041,IN_STORE,GIFT_CARD,STANDARD,VIP,TABLET,Firefox
122001981,2020-08-16T00:00:00.000,False,True,2000,2000,MOBILE,dxlg-us,LOC8888,9f4c9d87-206a-4489-aaeb-8e3f2b47a7ae,black_friday,organic,bing,customer1854@email.com,Fulfilled,ALT473639,WEBSITE,DEBIT_CARD,STANDARD,VIP,APP,Safari
122001982,2025-03-31T00:00:00.000,False,True,2000,2000,MOBILE,dxlg-us,LOC7501,f851a4b0-48dc-4c52-911f-eb2d227c79b0,holiday_2024,referral,google,customer4544@email.com,Fulfilled,ALT299503,CALL_CENTER,APPLE_PAY,OVERNIGHT,NEW,DESKTOP,Safari
122001983,2023-08-01T00:00:00.000,False,True,4000,4000,STORE,dxlg-us,LOC8674,09bf11a0-3ad8-4440-b629-0fec3f333227,new_year,social,twitter,customer8460@email.com,Cancelled,ALT698999,MOBILE_APP,APPLE_PAY,OVERNIGHT,LOYALTY,TABLET,Firefox
122001984,2020-10-03T00:00:00.000,False,True,5000,5000,MOBILE,dxlg-us,LOC5175,71a695b8-f348-445e-b537-a58317f467c1,cyber_monday,organic,instagram,customer2398@email.com,Fulfilled,ALT167518,IN_STORE,DEBIT_CARD,PICKUP,LOYALTY,DESKTOP,Safari
122001985,2025-12-01T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC8586,1e2b0257-9a9e-4a56-8ece-5c74d86cc41c,new_year,organic,google,customer2694@email.com,Fulfilled,ALT482486,CALL_CENTER,DEBIT_CARD,EXPRESS,RETURNING,DESKTOP,Chrome
122001986,2020-06-24T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC9325,db6025ba-b62e-4faf-9863-9cff9bb5ecd6,cyber_monday,social,bing,customer3721@email.com,Processing,ALT365023,MOBILE_APP,APPLE_PAY,PICKUP,RETURNING,MOBILE,Chrome
122001987,2020-06-10T00:00:00.000,False,True,5000,5000,MOBILE,dxlg-us,LOC2363,fe748432-c2ea-4e1f-aa01-81a70fa59b56,summer_promo,referral,newsletter,customer4760@email.com,Processing,ALT547489,CALL_CENTER,PAYPAL,SAME_DAY,VIP,MOBILE,Safari
122001988,2020-01-11T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC8359,24bc8a71-2c14-4170-88cd-e0582255c3d0,new_year,email,bing,customer5832@email.com,Fulfilled,ALT671232,IN_STORE,PAYPAL,STANDARD,LOYALTY,MOBILE,Edge
